VALORISATION
"214,oui,25,43.12A,NR,PME,50.722278,2.950099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
"215,oui,15,43.12A,N,PME,50.643375,3.207982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
"216,oui,4,43.12A,NR,PME,50.716401,3.134272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
"217,oui,7.5,43.12A,NR,PME,50.608293,3.255261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
"218,oui,4,43.12A,NR,PME,50.615098,3.04305,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"219,oui,25,43.12A,NR,PME,50.649857,2.903893,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"220,oui,4,43.12A,NR,PME,50.696338,2.989882,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"221,oui,1.5,43.12A,N,PME,50.645574,2.942113,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"222,oui,1.25,43.12A,NR,PME,50.63568,3.106569,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"223,oui,25,43.12A,NR,PME,50.649857,2.903893,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"224,oui,15,43.12A,N,PME,50.520183,2.91234,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"225,oui,7.5,43.12A,N,PME,50.605832,2.958989,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
